,Unnamed: 0.1,mood,id,title,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3698,3698,energetic,20PISOo4VbLz4yFH78Zv5R,Swim,Fickle Friends,0.594,0.774,5,-4.427,1,0.0387,0.0229,0.0,0.118,0.621,105.009,197507,4
3699,3699,energetic,1Dr5JexwA15wmKe7Y7maA9,Past Lives,BØRNS,0.743,0.685,4,-6.863,1,0.0975,0.0664,6.75e-05,0.0884,0.443,109.988,274320,4
3700,3700,energetic,7ayoL7WrBQP3ccJqELQXFK,Give Me a Try,The Wombats,0.623,0.922,1,-3.013,1,0.0534,0.000815,0.0,0.069,0.681,135.976,228471,4
3701,3701,energetic,6CltzquypraYIlWFp48m1O,Hypersonic Missiles,Sam Fender,0.551,0.814,4,-3.683,1,0.0425,0.00089,1.16e-06,0.18,0.469,130.971,237987,4
3702,3702,energetic,7ti4qMC7xYQeh1uRzj5XuM,Pumpin Blood,NONONO,0.618,0.848,7,-4.36,1,0.0279,0.000469,0.522,0.189,0.413,118.998,209485,4
3703,3703,energetic,7psPPGwhFzP3pyOcb3ivcT,Unbelievers,Vampire Weekend,0.644,0.811,11,-7.681,1,0.0499,0.142,0.000629,0.169,0.831,154.903,202667,4
3704,3704,energetic,2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,201726,4
3705,3705,energetic,14qPtxNN9MBdqKpP6l5q6G,Flaws,Bastille,0.57,0.657,8,-6.987,1,0.0356,0.405,1.86e-06,0.0723,0.41,144.247,218800,4
3706,3706,energetic,4JHg4nNYUJQ5HULcCmI18R,What You Know,Two Door Cinema Club,0.549,0.754,6,-4.011,0,0.0407,0.000675,6.24e-06,0.0912,0.828,139.052,189693,4
3707,3707,energetic,1pHP4JeQV9wDx87D6qH9hD,Here It Goes Again,OK Go,0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,179813,4
3708,3708,energetic,4rmIfFUZhhi9sS5IYtpkXw,Give Yourself A Try,The 1975,0.334,0.786,11,-5.002,1,0.0592,3.17e-05,0.0,0.517,0.901,182.933,196589,4
3709,3709,energetic,6RKGBcDtgzXx21zUjpeu6F,Cold Cold Man,Saint Motel,0.613,0.661,9,-4.984,1,0.0263,0.00652,0.0,0.0976,0.509,110.978,230773,4
3710,3710,energetic,3JVndcS5jmRsNERFqbqp6i,Last Year’s Model Club,The Let Go,0.648,0.754,0,-6.185,1,0.0429,0.00533,0.00491,0.429,0.732,145.034,180786,4
3711,3711,energetic,3huV7eiNpaQlCB3LbZi9bB,Bad Habit,The Kooks,0.733,0.882,0,-4.199,0,0.0389,0.051,9.92e-06,0.131,0.854,123.071,221413,4
3712,3712,energetic,5hcxUMmvcL66B1OqPPres2,The Currents,Bastille,0.581,0.739,9,-4.762,1,0.0504,0.0686,1.18e-06,0.0601,0.565,155.051,204013,4
3713,3713,energetic,5OUTFH5acycdnf8OVo21Gv,Television / So Far So Good,Rex Orange County,0.405,0.505,5,-7.75,1,0.0458,0.592,0.0,0.121,0.318,164.971,262600,4
3714,3714,energetic,4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Passion Pit,0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006,264493,4
3715,3715,energetic,3TNz5pqBMHctxlb1fNU95G,Get Out,Sam Vance-Law,0.632,0.853,1,-6.5,1,0.0485,0.0103,0.000654,0.0979,0.717,90.999,212800,4
3716,3716,energetic,3D8jabgtmZtDibyb6gqZOT,Movies,Circa Waves,0.579,0.793,0,-6.284,1,0.0401,0.0127,7.31e-05,0.317,0.635,165.945,202839,4
3717,3717,energetic,3dEFa9KjOLEZl980ctEEv1,Ship To Wreck,Florence + The Machine,0.564,0.923,9,-3.843,0,0.0325,0.00147,0.0,0.277,0.587,141.991,234526,4
3718,3718,energetic,3SPVZJzf1Hs30rB6yXVf2y,Mountain Sound,Of Monsters and Men,0.379,0.878,1,-4.338,0,0.0359,0.042,0.00431,0.146,0.381,102.023,211453,4
3719,3719,energetic,5ufmXqULgMsDIDSkSaXw1E,Our Own House,MisterWives,0.588,0.762,8,-4.661,1,0.0523,0.00234,0.000218,0.051,0.452,125.776,232227,4
3720,3720,energetic,5DWI7DgDDJUkND2QvqTLmi,Disappear Here,Bad Suns,0.604,0.907,11,-5.526,1,0.0699,0.0103,0.0,0.102,0.499,145.998,225347,4
3721,3721,energetic,46EOWTszdIfllYY4o6rjkY,The Walker,Fitz and The Tantrums,0.77,0.801,9,-4.182,0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,233133,4
3722,3722,energetic,6Tt1P5CLUrl59oSOTVxON0,Joy,Bastille,0.555,0.923,6,-4.748,0,0.161,0.197,0.0,0.0778,0.363,118.007,192681,4
3723,3723,energetic,02LMGGAW6fN40b0oxhXkmP,Oh No,Wet Leg,0.506,0.847,4,-3.085,1,0.0862,0.000156,0.0221,0.311,0.778,131.979,149800,4
3724,3724,energetic,5mEyCUtI36Jmu2KNQQ4jaw,Girls Like You,The Naked And Famous,0.491,0.481,4,-5.762,1,0.039,0.0657,0.000167,0.105,0.0546,124.858,364493,4
3725,3725,energetic,3V1sX80FB5C1D0azCC1DII,Breathing Underwater,Metric,0.409,0.936,11,-4.759,0,0.0693,0.00205,0.0167,0.351,0.191,141.132,238440,4
3726,3726,energetic,4gsR34XSIE2fUY4odwZqym,Seventeen,Sjowgren,0.612,0.725,7,-5.602,1,0.0416,0.305,0.0784,0.0548,0.333,146.008,225667,4
3727,3727,energetic,44psOy0D0SP8rcIiUgKgBs,Tightrope,WALK THE MOON,0.467,0.794,1,-6.174,0,0.0349,8.39e-05,0.00204,0.103,0.589,162.435,209187,4
3728,3728,energetic,5pVbLYTdihSKd8Kylfhwa7,There's A Reason Why (I Never Returned Your Calls),Blossoms,0.493,0.882,11,-5.37,1,0.046,0.0166,2.97e-06,0.188,0.685,123.985,222489,4
3729,3729,energetic,1B241LRKmK6qDDTZfUajmm,Cocoon,Catfish and the Bottlemen,0.446,0.91,7,-4.481,0,0.0652,0.000254,9.76e-05,0.077,0.325,133.053,236887,4
3730,3730,energetic,57nNNkgk768QVXq3uHxu5e,Ways to Go,Grouplove,0.577,0.827,7,-7.54,1,0.0365,0.00338,0.000647,0.26,0.179,101.031,215520,4
3731,3731,energetic,1etiUDkISHELzQGMY79ryt,Quarter Past Midnight,Bastille,0.504,0.821,8,-3.356,1,0.0598,0.275,0.0,0.0418,0.458,155.131,201799,4
3732,3732,energetic,5g0HSob4PEq7M8blV6y70i,Will We Talk?,Sam Fender,0.296,0.925,1,-0.783,1,0.0767,0.00128,0.000315,0.0797,0.607,204.111,162600,4
3733,3733,energetic,3qBn2YAFbX16coGmScr7Y5,Conqueror,AURORA,0.469,0.565,7,-6.732,1,0.0403,0.00411,0.00475,0.175,0.522,184.008,207507,4
3734,3734,energetic,6kF2DYkORE9d17oPFomMPJ,Paris,Magic Man,0.472,0.881,2,-5.252,1,0.0524,0.0876,0.0,0.0698,0.502,178.858,232747,4
3735,3735,energetic,7j56HrjR9cGzvekvZY3Faz,HandClap,Fitz and The Tantrums,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,193253,4
3736,3736,energetic,48XkVAagIoQHCsOlJtXUd5,still feel.,half•alive,0.779,0.516,10,-6.467,0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787,4
3737,3737,energetic,0X0Lz7LwpiIWcdGqVWaxXD,Mess Around,Cage The Elephant,0.423,0.931,11,-5.225,0,0.0539,0.0119,0.00104,0.629,0.61,150.385,173173,4
3738,3738,energetic,1f36D2fxgU2Mk1TxS7WhjG,Your Girlfriend,Blossoms,0.672,0.865,2,-4.83,1,0.0362,0.0401,2.31e-06,0.0996,0.886,119.997,161293,4
3739,3739,energetic,7LJF6AtijSniUJpmZTqKRj,Kill Your Heroes,AWOLNATION,0.577,0.951,0,-6.351,1,0.0677,0.00768,0.000102,0.755,0.314,96.076,178840,4
3740,3740,energetic,5GAB1X0AJq2EZjxXP9zMFt,"Archie, Marry Me",Alvvays,0.267,0.828,7,-4.592,1,0.0746,0.00956,0.409,0.143,0.203,117.886,196560,4
3741,3741,energetic,7DjnfQNHk36aiMK4aLucMa,Million Pieces,Bastille,0.286,0.827,2,-5.882,1,0.2,0.369,0.0,0.484,0.564,88.09,251658,5
3742,3742,energetic,52kisXmavD73BctnmcFhhY,Next Year,Two Door Cinema Club,0.568,0.804,2,-4.783,1,0.0735,0.00282,0.00103,0.071,0.464,127.523,251480,4
3743,3743,energetic,2VcS3oKcOPkubN9LVzZ96l,Longshot,Catfish and the Bottlemen,0.481,0.765,7,-4.025,1,0.0388,0.00381,0.000737,0.119,0.465,102.829,232960,4
3744,3744,energetic,1jJci4qxiYcOHhQR247rEU,Kids,MGMT,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,4
3745,3745,energetic,0hgsUnkawqDllP4OF4g9MN,Feeling Ok,Best Coast,0.438,0.913,9,-3.438,1,0.0558,0.000142,0.00393,0.145,0.21,118.963,196160,4
3746,3746,energetic,2PgCEY8beYTdhvB8LhsdMF,SOLO DISCO,Kit Major,0.68,0.768,0,-5.907,1,0.0604,0.00318,2.85e-05,0.368,0.541,122.065,234416,4
3747,3747,energetic,0aersVHlGGXcHeRvHtuaSt,Dancing On Glass,St. Lucia,0.564,0.945,1,-4.705,1,0.0493,0.0189,0.0,0.359,0.399,101.003,246333,4
3748,3748,energetic,6GQLX6Z28fYwDNCrhaKzYF,Undercover Martyn,Two Door Cinema Club,0.446,0.871,2,-4.902,1,0.116,0.000252,8.13e-06,0.0996,0.612,159.863,166573,4
3749,3749,energetic,1DR2KXb0UvibcLsdDGVwwt,Now I'm In It - Bonus Track,HAIM,0.717,0.707,4,-9.495,1,0.0628,0.384,0.000117,0.161,0.206,105.014,204280,4
3750,3750,energetic,6pjJUY0O4XgrYFGf9SwD7u,Wet Dream,Wet Leg,0.721,0.697,2,-5.891,1,0.0284,0.00096,0.0106,0.212,0.898,130.051,140084,3
3751,3751,energetic,427JUJckVwkdx0susZPzjh,Becky's Plan,CODY JON,0.716,0.854,10,-4.304,1,0.0677,0.132,5.3e-06,0.0616,0.963,87.538,185485,4
3752,3752,energetic,06Qsdo6m545EBO4LXM9nHn,Settle Down,The 1975,0.596,0.951,2,-5.292,1,0.051,0.00303,9.16e-05,0.789,0.843,107.119,239893,4
3753,3753,energetic,3Byz6Mk9WCNYeGthiDVti2,Beware,Jhené Aiko,0.701,0.554,1,-5.909,1,0.187,0.217,1.45e-06,0.419,0.0634,97.129,235187,4
3754,3754,energetic,6bpq1jGkVz66Q3LYeoXdjZ,SCOOP (feat. Doja Cat),Doja Cat,0.841,0.527,6,-8.116,1,0.149,0.0427,1.54e-06,0.12,0.582,163.975,174164,4
3755,3755,energetic,07FkzikE6FuHIa8Ma7zJGc,Lie,NF,0.513,0.661,5,-6.419,1,0.24,0.161,0.0,0.246,0.179,94.791,209213,4
3756,3756,energetic,1XXimziG1uhM0eDNCZCrUl,Up,Cardi B,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945,4
3757,3757,energetic,6FDeouZz4liRfuXB7CjeEg,No Effort,Princess Nokia,0.916,0.718,0,-5.99,1,0.154,0.035,2.23e-05,0.305,0.515,105.957,168667,4
3758,3758,energetic,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),Ray Dalton,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4
3759,3759,energetic,7LczcBaamU9pTkV4Cl9NyX,Blick Blick (with Nicki Minaj),Nicki Minaj,0.916,0.824,8,-4.444,0,0.422,0.222,0.00108,0.0661,0.87,139.926,178413,4
3760,3760,energetic,1qfGY3Ol1C3jtH8HZSLqY5,Right Foot,Wovvoka,0.739,0.46,10,-8.558,1,0.142,0.00127,0.0,0.262,0.107,159.954,106423,4
3761,3761,energetic,7nwnOXF8L52va1CKRPg1d4,Stupid Hoe,Nicki Minaj,0.879,0.83,7,-5.941,1,0.275,0.0289,0.131,0.204,0.719,100.014,196893,4
3762,3762,energetic,27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),Jack Harlow,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4
3763,3763,energetic,52okn5MNA47tk87PeZJLEL,Let You Down,NF,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,212120,4
3764,3764,energetic,1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,Jamie Foxx,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,207627,4
3765,3765,energetic,0zO8ctW0UiuOefR87OeJOZ,Collard Greens,Kendrick Lamar,0.825,0.575,11,-4.87,1,0.0633,0.025,9.94e-06,0.205,0.65,153.954,299960,4
3766,3766,energetic,1Ser4X0TKttOvo8bgdytTP,Come Get Her,Rae Sremmurd,0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,212947,4
3767,3767,energetic,2GGMabyHXnJmjY6CXhhB2e,Money,Cardi B,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,183527,4
3768,3768,energetic,10autmmii4jqigGxSgOTiX,GANG!!!,Wovvoka,0.636,0.518,10,-7.951,0,0.204,0.0632,0.00142,0.0759,0.26,110.806,88571,5
3769,3769,energetic,6bhgpD7OkCATudfKJ50JB6,Options (feat. 24kGoldn),24kGoldn,0.768,0.781,7,-5.873,1,0.154,0.102,0.0,0.084,0.795,163.984,128811,5
3770,3770,energetic,4NTWZqvfQTlOMitlVn6tew,The Show Goes On,Lupe Fiasco,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,239613,4
3771,3771,energetic,6supMAknraGpJrN5qqYfV8,Good Form (feat. Lil Wayne) - Remix,Lil Wayne,0.898,0.733,7,-4.75,1,0.178,0.0533,0.000115,0.102,0.295,96.51,237493,4
3772,3772,energetic,22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West,0.531,0.803,1,-3.284,1,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,299613,4
3773,3773,energetic,0fGh0trRN1xz3s41r7V5ce,Shake That,Nate Dogg,0.963,0.643,1,-5.785,0,0.117,0.0507,4.94e-05,0.157,0.534,107.005,274440,4
3774,3774,energetic,5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),Remy Boyz,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,196693,4
3775,3775,energetic,2wAJTrFhCnQyNSD3oUgTZO,Work Out,J. Cole,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,235320,4
3776,3776,energetic,3jagJCUbdqhDSPuxP8cAqF,Work It,Missy Elliott,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,263227,4
3777,3777,energetic,1ThmUihH9dF8EV08ku5AXN,Faucet Failure,Ski Mask The Slump God,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,145627,4
3778,3778,energetic,10b0n4KwuRyNteJ9WNjrdj,Getcho Mans,Warren Hue,0.641,0.638,1,-9.975,1,0.214,0.0224,1.26e-05,0.22,0.313,174.929,211307,4
3779,3779,energetic,4P6BuLsqtg5uISdE77ypI9,Ayy Ladies (feat. Tyga),Tyga,0.905,0.782,10,-3.604,0,0.164,0.096,0.0,0.0623,0.798,96.055,211293,4
3780,3780,energetic,2AaJeBEq3WLcfFW1y8svDf,By Your Side,Rod Wave,0.649,0.508,8,-10.232,1,0.0959,0.0345,3.59e-05,0.0736,0.405,157.975,194051,4
3781,3781,energetic,1PNs0uGru3TcrA94kpyGnc,Do We Have A Problem?,Lil Baby,0.842,0.505,1,-8.627,0,0.402,0.472,0.000322,0.117,0.538,119.993,207065,4
3782,3782,energetic,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Nicki Minaj,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427,4
3783,3783,energetic,5KQxun2WxwDMsV7HCN2ONK,Rich MF (feat. Polo G & Lil Durk),Lil Durk,0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,247714,4
3784,3784,energetic,722tgOgdIbNe3BEyLnejw4,Black Skinhead,Kanye West,0.766,0.809,1,-6.123,1,0.279,0.0011,0.0,0.168,0.325,130.127,188013,4
3785,3785,energetic,1WGmhglF1ghRiHsx4YUq86,Love & War,Kodak Black,0.762,0.649,11,-5.624,0,0.0527,0.58,1.7e-05,0.0971,0.501,145.09,239146,4
3786,3786,energetic,0Ns3nvzgfC6Yh3j5apV66n,Soundtrack 2 My Life,Kid Cudi,0.408,0.756,9,-6.759,0,0.135,0.461,1.24e-05,0.368,0.453,86.415,235627,4
3787,3787,energetic,7f5trao56t7sB7f14QDTmp,Juicy,Tyga,0.785,0.652,0,-2.607,1,0.0668,0.102,0.0,0.0697,0.484,170.024,203093,4
3788,3788,energetic,5KBARWIxeMGkvUax9VtVC9,My Type,Saweetie,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,126446,4
3789,3789,energetic,6or1bKJiZ06IlK0vFvY75k,Rap God,Eminem,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,363521,4
3790,3790,energetic,6mvCH9FnScFpewgDU6A4JV,Revenge,Jogger,0.86,0.778,2,-5.634,1,0.28,0.11,0.0,0.0851,0.552,100.044,126642,4
3791,3791,energetic,4Q3VXVOcaXGvwskgMn5lgF,Cutie,Deniro5ive,0.634,0.848,9,-4.663,0,0.295,0.0958,0.0,0.199,0.803,135.154,172820,4
3792,3792,energetic,2LvRR121MWFmmEGkuV2vQP,HeadBand (feat. 2 Chainz),2 Chainz,0.919,0.506,1,-7.14,1,0.304,0.132,0.0,0.0771,0.273,97.465,220240,4
3793,3793,energetic,0Z2J91b2iTGLVTZC4fKgxf,Hit 'Em Up - Single Version,Outlawz,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,312627,4
3794,3794,energetic,5iNRPN7oYQvdB9AmeSW6d3,Trap Queen,Fetty Wap,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,222093,4
3795,3795,energetic,7Bpx2vsWfQFBACRz4h3IqH,family ties (with Kendrick Lamar),Kendrick Lamar,0.711,0.611,1,-5.453,1,0.329,0.00575,0.0,0.231,0.144,134.14,252070,4
3796,3796,energetic,44ZJ4hLD5onikKsVLQaILr,Vossi Bop,Stormzy,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,196267,4
3797,3797,energetic,7MJQ9Nfxzh8LPZ9e9u68Fq,Lose Yourself,Eminem,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,320627,4
3798,3798,energetic,22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,Lil Mosey,0.774,0.554,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,162547,4
3799,3799,energetic,3uulVrxiI7iLTjOBZsaiF8,Donald Trump,Mac Miller,0.636,0.901,1,-7.094,0,0.118,0.119,0.0,0.391,0.836,162.994,165908,4
3800,3800,energetic,3VT8hOC5vuDXBsHrR53WFh,Astronaut In The Ocean,Masked Wolf,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,132780,4
3801,3801,energetic,0yQw3d0iQDjMrxaVHFv77J,Strange Clouds (feat. Lil Wayne),Lil Wayne,0.531,0.665,8,-6.672,0,0.286,0.0607,0.0,0.131,0.8,73.726,226293,4
3802,3802,energetic,23XTYrwfHXY8H1PuQYJbDA,Harder Than My Demons,Big Sean,0.736,0.735,1,-6.2,1,0.112,0.0907,0.0,0.209,0.398,107.029,131274,4
3803,3803,energetic,4IqXyCH75mW4dMDbHufqDX,Again,Fetty Wap,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,312240,4
3804,3804,energetic,13EW51DKru044OJDJ9Bm8o,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),Internet Money,0.779,0.642,8,-6.321,0,0.116,0.0383,0.0,0.2,0.388,82.363,153147,4
3805,3805,energetic,0BYYqGmANIGbA1oAyUM5Nr,Cudi Zone,Kid Cudi,0.706,0.7,9,-5.959,0,0.0337,0.57,1.27e-06,0.249,0.634,134.751,259040,4
3806,3806,energetic,1BR5vhAlaoUiijQ28p6jlN,Backseat Freestyle,Kendrick Lamar,0.546,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.646,77.878,212653,4
3807,3807,energetic,6MDdceLYec4AxohmorE4vH,Face Of My City (feat. Lil Baby),Lil Baby,0.74,0.566,1,-8.389,0,0.32,0.0034,0.0,0.589,0.342,156.197,123447,4
3808,3808,energetic,6L1D36IdE1rmXzKQfFeD4K,Bop,Masked Wolf,0.712,0.761,1,-6.263,1,0.0339,0.0421,1.27e-05,0.279,0.412,95.01,126710,4
3809,3809,energetic,6piAUJJQFD8oHDUr0b7l7q,VALENTINO,24kGoldn,0.746,0.717,9,-4.841,0,0.179,0.199,0.0,0.132,0.523,150.964,179133,4
3810,3810,energetic,0w3Q3VFdrYzo24QUIGnBNy,679 (feat. Monty),Monty,0.545,0.763,11,-5.528,0,0.407,0.00715,0.0,0.668,0.752,126.59,186987,5
3811,3811,energetic,7vicvhgtH7AwJHYGksV5C7,Wild Boy,Waka Flocka Flame,0.801,0.682,10,-4.676,0,0.0498,0.0292,0.0,0.226,0.484,140.061,231373,4
3812,3812,energetic,4knL4iPxPOZjQzTUlELGSY,Rake It Up (feat. Nicki Minaj),Nicki Minaj,0.91,0.444,1,-8.126,0,0.344,0.022,0.0,0.137,0.53,149.953,276333,4
3813,3813,energetic,57BGVV6wcyhbn3hsjlqEZB,Element,Pop Smoke,0.772,0.878,2,-4.22,1,0.324,0.0301,2.18e-06,0.251,0.305,61.311,135747,5
3814,3814,energetic,7tRHL2K5UfF7cvX36aGXAP,Back Some More,Taifunds,0.795,0.569,0,-6.824,0,0.388,0.464,0.0,0.11,0.721,140.718,151551,4
3815,3815,energetic,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4
3816,3816,energetic,0cu0rhnlCnJ7JIeHRiLpj3,Ball If I Want To,DaBaby,0.902,0.669,1,-5.049,1,0.457,0.161,0.0,0.0728,0.628,139.949,112547,4
3817,3817,energetic,0ada5XsQGLPUVbmTCkAP49,Hate The Other Side (with Marshmello & The Kid Laroi),Polo G,0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,0.647,90.003,160212,4
3818,3818,energetic,3ia3dJETSOllPsv3LJkE35,California Love - Original Version,Dr. Dre,0.763,0.85,7,-3.052,1,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,284907,4
3819,3819,energetic,5cSIjR549CkkXKxvmY7wQV,WDYM,Krashh,0.767,0.705,3,-5.664,0,0.298,0.623,0.000598,0.121,0.936,147.025,184133,4
3820,3820,energetic,0N3W5peJUQtI4eyR6GJT5O,King Kunta,Kendrick Lamar,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,234693,4
3821,3821,energetic,3LYQ05N6nn502shQzkEeED,Rise Up,That Kid CG,0.456,0.845,4,-4.165,0,0.31,0.0348,0.0,0.11,0.571,172.307,185457,4
3822,3822,energetic,21AJQhGZpujjZQXByZAXpr,REPEAT IT (with Gunna),Gunna,0.681,0.687,9,-7.612,1,0.332,0.0555,0.0,0.062,0.588,108.641,190345,3
3823,3823,energetic,0Oa9mHOnH14GZ4toWwkf4c,Good Life (with G-Eazy & Kehlani),Kehlani,0.572,0.778,1,-5.208,1,0.233,0.00638,0.0,0.0563,0.54,168.073,225520,4
3824,3824,energetic,55YHftnlehUQQJoTSLKCxj,Up All Night,Nicki Minaj,0.606,0.809,7,-4.667,1,0.279,0.00778,1.59e-05,0.336,0.272,156.337,234333,4
3825,3825,energetic,66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),Soulja Boy,0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141,221933,4
3826,3826,energetic,62nb5YUYUqtYJhVPwRhCke,How It Feels,Lil Durk,0.788,0.628,11,-5.746,0,0.12,0.00715,0.0,0.132,0.479,104.083,166911,4
3827,3827,energetic,0ipgd8PPFza3NNmN3Rn2uF,SUNDOWN,Jack Harlow,0.816,0.754,2,-5.922,1,0.152,0.163,0.00199,0.105,0.704,92.023,125217,4
3828,3828,energetic,4wFjTWCunQFKtukqrNijEt,MotorSport,Cardi B,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,303077,4
3829,3829,energetic,7xQAfvXzm3AkraOtGPWIZg,Wow.,Post Malone,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547,4
3830,3830,energetic,21UkXrc9kD48rNpTMI2ecz,NEVER LEFT,Lil Tecca,0.807,0.659,11,-6.92,1,0.332,0.0224,0.0,0.309,0.438,82.465,168727,4
3831,3831,energetic,6bdFbw9THAMceZtkPWXu8e,No Worries,Detail,0.831,0.616,5,-5.611,1,0.153,0.0947,0.0,0.11,0.817,128.012,222867,4
3832,3832,energetic,2JpUkUR0OsOlUUfm6iS8ic,Money Maker,Pharrell Williams,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756,230613,4
3833,3833,energetic,6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,185947,4
3834,3834,energetic,0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),Ms. Lauryn Hill,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,320267,4
3835,3835,energetic,037ia8pNKhI3nEJsPxdKSC,Gravity Glidin,Masked Wolf,0.714,0.641,7,-7.994,1,0.0807,0.0436,4.92e-06,0.113,0.418,180.175,140500,4
3836,3836,energetic,5xpmdbQcfIOsE1hACcC3UK,Marvin & Chardonnay,Roscoe Dash,0.613,0.807,11,-2.739,0,0.0382,0.0671,0.0,0.322,0.813,133.023,222867,4
3837,3837,energetic,4DuUwzP4ALMqpquHU0ltAB,Tyler Herro,Jack Harlow,0.794,0.756,5,-7.16,0,0.136,0.11,0.0,0.247,0.775,123.066,156498,4
3838,3838,energetic,1IAzD1muglOxOcPbUHs70R,Whatever You Like,T.I.,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053,249533,4
3839,3839,energetic,5aQmsZCESbhasWW5VARdS8,Loud,Mac Miller,0.649,0.822,1,-5.8,1,0.0398,0.00258,3.83e-05,0.362,0.201,140.026,171149,4
3840,3840,energetic,3iVcZ5G6tvkXZkZKlMpIUs,Alright,Kendrick Lamar,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,219333,4
3841,3841,energetic,4xkOaSrkexMciUUogZKVTS,'Till I Collapse,Nate Dogg,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,297787,4
